dt,rate
2023-02-15 08:00:00+00:00,0.0001
2023-02-15 16:00:00.005000+00:00,-2.829e-05
2023-02-16 00:00:00.019000+00:00,0.0001
2023-02-16 08:00:00+00:00,0.0001
2023-02-16 16:00:00.001000+00:00,0.00015658
2023-02-17 00:00:00.003000+00:00,0.0001
2023-02-17 08:00:00.016000+00:00,0.0001
2023-02-17 16:00:00+00:00,0.0001
2023-02-18 00:00:00.011000+00:00,0.0001
2023-02-18 08:00:00+00:00,0.0001
2023-02-18 16:00:00.007000+00:00,0.0001
2023-02-19 00:00:00.019000+00:00,0.0001
2023-02-19 08:00:00.005000+00:00,0.0001
2023-02-19 16:00:00.003000+00:00,0.0001
2023-02-20 00:00:00.006000+00:00,0.0001
2023-02-20 08:00:00.008000+00:00,0.0001
2023-02-20 16:00:00.006000+00:00,0.0001
2023-02-21 00:00:00.001000+00:00,0.0001
2023-02-21 08:00:00.004000+00:00,0.0001
2023-02-21 16:00:00.011000+00:00,0.0001
2023-02-22 00:00:00.009000+00:00,0.0001
2023-02-22 08:00:00.010000+00:00,0.0001
2023-02-22 16:00:00+00:00,0.0001
2023-02-23 00:00:00.006000+00:00,0.0001
2023-02-23 08:00:00.005000+00:00,0.0001
2023-02-23 16:00:00.002000+00:00,0.0001
2023-02-24 00:00:00.015000+00:00,0.0001
2023-02-24 08:00:00.011000+00:00,0.0001
2023-02-24 16:00:00.014000+00:00,0.0001
2023-02-25 00:00:00.015000+00:00,6.578e-05
2023-02-25 08:00:00.015000+00:00,0.0001
2023-02-25 16:00:00.015000+00:00,0.0001
2023-02-26 00:00:00.007000+00:00,-8.156e-05
2023-02-26 08:00:00.012000+00:00,1.181e-05
2023-02-26 16:00:00+00:00,0.0001
2023-02-27 00:00:00.011000+00:00,0.0001
2023-02-27 08:00:00.003000+00:00,0.0001
2023-02-27 16:00:00+00:00,0.0001
2023-02-28 00:00:00.011000+00:00,0.0001
2023-02-28 08:00:00.018000+00:00,0.0001
2023-02-28 16:00:00.005000+00:00,0.0001
2023-03-01 00:00:00.016000+00:00,0.0001
2023-03-01 08:00:00+00:00,0.0001
2023-03-01 16:00:00.008000+00:00,0.0001
2023-03-02 00:00:00.009000+00:00,0.0001
2023-03-02 08:00:00.013000+00:00,0.0001
2023-03-02 16:00:00+00:00,0.0001
2023-03-03 00:00:00+00:00,0.0001
2023-03-03 08:00:00.013000+00:00,-0.00020486
2023-03-03 16:00:00+00:00,0.0001
2023-03-04 00:00:00.001000+00:00,0.0001
2023-03-04 08:00:00.008000+00:00,-0.00012777
2023-03-04 16:00:00.012000+00:00,-0.00017185
2023-03-05 00:00:00+00:00,-0.00011567
2023-03-05 08:00:00+00:00,-7.07e-06
2023-03-05 16:00:00.015000+00:00,-4.143e-05
2023-03-06 00:00:00.007000+00:00,-8.88e-05
2023-03-06 08:00:00.017000+00:00,-5.307e-05
2023-03-06 16:00:00+00:00,8.538e-05
2023-03-07 00:00:00.009000+00:00,3.864e-05
2023-03-07 08:00:00.016000+00:00,0.0001
2023-03-07 16:00:00.017000+00:00,3.983e-05
2023-03-08 00:00:00+00:00,6.537e-05
2023-03-08 08:00:00.014000+00:00,7.851e-05
2023-03-08 16:00:00.021000+00:00,-0.00018731
2023-03-09 00:00:00.010000+00:00,-0.0002946
2023-03-09 08:00:00.013000+00:00,2.383e-05
2023-03-09 16:00:00.002000+00:00,-8.831e-05
2023-03-10 00:00:00+00:00,-0.00036621
2023-03-10 08:00:00+00:00,-0.0001115
2023-03-10 16:00:00.005000+00:00,6.743e-05
2023-03-11 00:00:00.011000+00:00,-0.00023928
2023-03-11 08:00:00.003000+00:00,-0.00013712
2023-03-11 16:00:00.011000+00:00,-0.0003955
2023-03-12 00:00:00.001000+00:00,-0.00037992
2023-03-12 08:00:00+00:00,-0.00019918
2023-03-12 16:00:00.005000+00:00,-0.00010336
2023-03-13 00:00:00.010000+00:00,-0.00020125
2023-03-13 08:00:00.018000+00:00,0.0001
2023-03-13 16:00:00.003000+00:00,0.0001
2023-03-14 00:00:00.010000+00:00,1.396e-05
2023-03-14 08:00:00.009000+00:00,0.0001
2023-03-14 16:00:00.010000+00:00,0.0001
2023-03-15 00:00:00.011000+00:00,0.0001
2023-03-15 08:00:00+00:00,0.0001
2023-03-15 16:00:00.012000+00:00,0.0001
2023-03-16 00:00:00.004000+00:00,0.0001
2023-03-16 08:00:00.018000+00:00,0.0001
2023-03-16 16:00:00.005000+00:00,8e-07
2023-03-17 00:00:00.017000+00:00,7.684e-05
2023-03-17 08:00:00.010000+00:00,1.511e-05
2023-03-17 16:00:00.003000+00:00,0.0001
2023-03-18 00:00:00.012000+00:00,7.638e-05
2023-03-18 08:00:00+00:00,0.0001
2023-03-18 16:00:00.016000+00:00,0.0001
2023-03-19 00:00:00.013000+00:00,0.0001
2023-03-19 08:00:00.024000+00:00,0.0001
2023-03-19 16:00:00+00:00,0.0001
2023-03-20 00:00:00.005000+00:00,0.0001
2023-03-20 08:00:00.012000+00:00,0.0001
2023-03-20 16:00:00.015000+00:00,0.0001
2023-03-21 00:00:00.006000+00:00,-5.3e-05
2023-03-21 08:00:00.004000+00:00,0.0001
2023-03-21 16:00:00.003000+00:00,0.0001
2023-03-22 00:00:00+00:00,0.0001
2023-03-22 08:00:00.003000+00:00,0.0001
2023-03-22 16:00:00+00:00,0.0001
2023-03-23 00:00:00.016000+00:00,-0.0002308
2023-03-23 08:00:00.001000+00:00,0.0001
2023-03-23 16:00:00.013000+00:00,0.0001
2023-03-24 00:00:00.013000+00:00,0.0001
2023-03-24 08:00:00.012000+00:00,0.0001
2023-03-24 16:00:00.027000+00:00,0.0001
2023-03-25 00:00:00.015000+00:00,-1.877e-05
2023-03-25 08:00:00.011000+00:00,7.226e-05
2023-03-25 16:00:00.011000+00:00,-0.00019384
2023-03-26 00:00:00+00:00,-0.00022101
2023-03-26 08:00:00.015000+00:00,7.713e-05
2023-03-26 16:00:00+00:00,0.0001
2023-03-27 00:00:00.019000+00:00,0.0001
2023-03-27 08:00:00.009000+00:00,0.0001
2023-03-27 16:00:00+00:00,-7.899e-05
2023-03-28 00:00:00.007000+00:00,4.547e-05
2023-03-28 08:00:00+00:00,0.0001
2023-03-28 16:00:00.013000+00:00,0.0001
2023-03-29 00:00:00.010000+00:00,0.0001
2023-03-29 08:00:00.006000+00:00,0.0001
2023-03-29 16:00:00.014000+00:00,-4.696e-05
2023-03-30 00:00:00+00:00,-3.184e-05
2023-03-30 08:00:00+00:00,0.0001
2023-03-30 16:00:00.006000+00:00,0.0001
2023-03-31 00:00:00.003000+00:00,0.0001
2023-03-31 08:00:00.006000+00:00,0.0001
2023-03-31 16:00:00.011000+00:00,0.0001
2023-04-01 00:00:00+00:00,0.0001
2023-04-01 08:00:00+00:00,0.0001
2023-04-01 16:00:00.018000+00:00,0.0001
2023-04-02 00:00:00.013000+00:00,0.0001
2023-04-02 08:00:00.014000+00:00,0.0001
2023-04-02 16:00:00.001000+00:00,0.0001
2023-04-03 00:00:00+00:00,0.0001
2023-04-03 08:00:00.013000+00:00,2.535e-05
2023-04-03 16:00:00.011000+00:00,1.793e-05
2023-04-04 00:00:00.002000+00:00,0.0001
2023-04-04 08:00:00.017000+00:00,9.786e-05
2023-04-04 16:00:00.008000+00:00,0.0001
2023-04-05 00:00:00+00:00,0.0001
2023-04-05 08:00:00.016000+00:00,0.0001
2023-04-05 16:00:00.004000+00:00,0.0001
2023-04-06 00:00:00+00:00,0.0001
2023-04-06 08:00:00.011000+00:00,0.0001
2023-04-06 16:00:00+00:00,0.0001
2023-04-07 00:00:00.006000+00:00,0.0001
2023-04-07 08:00:00.005000+00:00,0.0001
2023-04-07 16:00:00+00:00,0.0001
2023-04-08 00:00:00+00:00,0.0001
2023-04-08 08:00:00.014000+00:00,0.0001
2023-04-08 16:00:00.018000+00:00,0.0001
2023-04-09 00:00:00.013000+00:00,2.586e-05
2023-04-09 08:00:00.024000+00:00,0.0001
2023-04-09 16:00:00.010000+00:00,0.0001
2023-04-10 00:00:00+00:00,0.0001
2023-04-10 08:00:00.010000+00:00,0.0001
2023-04-10 16:00:00.006000+00:00,0.0001
2023-04-11 00:00:00.008000+00:00,0.0001
2023-04-11 08:00:00.007000+00:00,0.0001
2023-04-11 16:00:00.016000+00:00,0.0001
2023-04-12 00:00:00.006000+00:00,0.0001
2023-04-12 08:00:00.008000+00:00,0.0001
2023-04-12 16:00:00.014000+00:00,0.0001
2023-04-13 00:00:00.027000+00:00,-6.935e-05
2023-04-13 08:00:00.010000+00:00,0.0001
2023-04-13 16:00:00+00:00,0.0001
2023-04-14 00:00:00.001000+00:00,0.0001
2023-04-14 08:00:00.008000+00:00,0.0001
2023-04-14 16:00:00.007000+00:00,0.0001
2023-04-15 00:00:00.007000+00:00,0.0001
2023-04-15 08:00:00.007000+00:00,0.0001
2023-04-15 16:00:00.011000+00:00,0.0001
2023-04-16 00:00:00.014000+00:00,0.0001
2023-04-16 08:00:00.007000+00:00,0.0001
2023-04-16 16:00:00.002000+00:00,0.0001
2023-04-17 00:00:00.017000+00:00,0.0001
2023-04-17 08:00:00.006000+00:00,0.0001
2023-04-17 16:00:00+00:00,0.0001
2023-04-18 00:00:00.013000+00:00,0.0001
2023-04-18 08:00:00.017000+00:00,0.00015774
2023-04-18 16:00:00+00:00,0.0001
2023-04-19 00:00:00.022000+00:00,0.0001
2023-04-19 08:00:00.014000+00:00,0.0001
2023-04-19 16:00:00+00:00,0.0001
2023-04-20 00:00:00.010000+00:00,0.0001
2023-04-20 08:00:00.012000+00:00,0.0001
2023-04-20 16:00:00.012000+00:00,0.0001
2023-04-21 00:00:00.009000+00:00,0.0001
2023-04-21 08:00:00.009000+00:00,0.0001
2023-04-21 16:00:00.003000+00:00,0.0001
2023-04-22 00:00:00+00:00,0.0001
2023-04-22 08:00:00+00:00,3.964e-05
2023-04-22 16:00:00.016000+00:00,0.0001
2023-04-23 00:00:00.009000+00:00,-9.008e-05
2023-04-23 08:00:00.020000+00:00,3.11e-06
2023-04-23 16:00:00.007000+00:00,7.774e-05
2023-04-24 00:00:00+00:00,0.0001
2023-04-24 08:00:00.008000+00:00,0.0001
2023-04-24 16:00:00.006000+00:00,0.0001
2023-04-25 00:00:00.014000+00:00,0.0001
2023-04-25 08:00:00.009000+00:00,0.0001
2023-04-25 16:00:00.015000+00:00,2.192e-05
2023-04-26 00:00:00.015000+00:00,0.0001
2023-04-26 08:00:00.013000+00:00,0.0001
2023-04-26 16:00:00.001000+00:00,0.0001
2023-04-27 00:00:00.014000+00:00,-4.906e-05
2023-04-27 08:00:00.008000+00:00,0.0001
2023-04-27 16:00:00.005000+00:00,6.045e-05
2023-04-28 00:00:00.011000+00:00,0.0001
2023-04-28 08:00:00.007000+00:00,0.0001
2023-04-28 16:00:00.006000+00:00,-3.344e-05
2023-04-29 00:00:00.004000+00:00,7.348e-05
2023-04-29 08:00:00.016000+00:00,0.0001
2023-04-29 16:00:00.001000+00:00,8.404e-05
2023-04-30 00:00:00.008000+00:00,0.0001
2023-04-30 08:00:00+00:00,-0.0001327
2023-04-30 16:00:00.010000+00:00,0.0001
2023-05-01 00:00:00.004000+00:00,7.127e-05
2023-05-01 08:00:00.008000+00:00,0.0001
2023-05-01 16:00:00.014000+00:00,0.0001
2023-05-02 00:00:00.015000+00:00,0.0001
2023-05-02 08:00:00.018000+00:00,0.0001
2023-05-02 16:00:00+00:00,0.0001
2023-05-03 00:00:00.009000+00:00,0.0001
2023-05-03 08:00:00.003000+00:00,0.0001
2023-05-03 16:00:00.011000+00:00,-1.873e-05
2023-05-04 00:00:00+00:00,0.0001
2023-05-04 08:00:00+00:00,0.0001
2023-05-04 16:00:00.011000+00:00,-1.251e-05
2023-05-05 00:00:00.002000+00:00,0.0001
2023-05-05 08:00:00+00:00,0.0001
2023-05-05 16:00:00+00:00,0.0001
2023-05-06 00:00:00.009000+00:00,0.0001
2023-05-06 08:00:00+00:00,4.421e-05
2023-05-06 16:00:00+00:00,3.875e-05
2023-05-07 00:00:00+00:00,8.712e-05
2023-05-07 08:00:00+00:00,0.0001
2023-05-07 16:00:00.006000+00:00,0.0001
2023-05-08 00:00:00+00:00,0.0001
2023-05-08 08:00:00.007000+00:00,0.0001
2023-05-08 16:00:00.015000+00:00,0.0001
2023-05-09 00:00:00.015000+00:00,2.183e-05
2023-05-09 08:00:00+00:00,7.496e-05
2023-05-09 16:00:00+00:00,3.949e-05
2023-05-10 00:00:00.007000+00:00,1.544e-05
2023-05-10 08:00:00.003000+00:00,-5.62e-05
2023-05-10 16:00:00+00:00,0.0001
2023-05-11 00:00:00.011000+00:00,8.002e-05
2023-05-11 08:00:00+00:00,2.7e-05
2023-05-11 16:00:00.005000+00:00,-7.05e-06
2023-05-12 00:00:00.020000+00:00,8.854e-05
2023-05-12 08:00:00.001000+00:00,0.0001
2023-05-12 16:00:00.010000+00:00,-0.00033027
2023-05-13 00:00:00+00:00,-1.906e-05
2023-05-13 08:00:00+00:00,5.073e-05
2023-05-13 16:00:00.026000+00:00,6.448e-05
2023-05-14 00:00:00.029000+00:00,-0.0003306
2023-05-14 08:00:00.010000+00:00,-0.00010999
2023-05-14 16:00:00.008000+00:00,1.601e-05
2023-05-15 00:00:00.006000+00:00,0.0001
2023-05-15 08:00:00.005000+00:00,0.0001
2023-05-15 16:00:00.008000+00:00,0.0001
2023-05-16 00:00:00.021000+00:00,0.0001
2023-05-16 08:00:00+00:00,0.0001
2023-05-16 16:00:00+00:00,0.0001
2023-05-17 00:00:00.010000+00:00,0.0001
2023-05-17 08:00:00+00:00,0.0001
2023-05-17 16:00:00.001000+00:00,0.0001
2023-05-18 00:00:00+00:00,0.0001
2023-05-18 08:00:00.026000+00:00,8.184e-05
2023-05-18 16:00:00.019000+00:00,0.0001
2023-05-19 00:00:00+00:00,8.462e-05
2023-05-19 08:00:00.002000+00:00,0.0001
2023-05-19 16:00:00+00:00,0.0001
2023-05-20 00:00:00.005000+00:00,0.0001
2023-05-20 08:00:00.014000+00:00,0.0001
2023-05-20 16:00:00.020000+00:00,9.223e-05
2023-05-21 00:00:00.014000+00:00,5.638e-05
2023-05-21 08:00:00.001000+00:00,1.4e-06
2023-05-21 16:00:00.015000+00:00,-1.897e-05
2023-05-22 00:00:00.028000+00:00,0.0001
2023-05-22 08:00:00+00:00,8.007e-05
2023-05-22 16:00:00.012000+00:00,0.0001
2023-05-23 00:00:00.006000+00:00,0.0001
2023-05-23 08:00:00.014000+00:00,0.0001
2023-05-23 16:00:00.008000+00:00,0.0001
2023-05-24 00:00:00+00:00,0.0001
2023-05-24 08:00:00.025000+00:00,7.286e-05
2023-05-24 16:00:00.008000+00:00,5.574e-05
2023-05-25 00:00:00+00:00,-3.64e-05
2023-05-25 08:00:00.025000+00:00,-0.00010475
2023-05-25 16:00:00.016000+00:00,8.597e-05
2023-05-26 00:00:00+00:00,3.359e-05
2023-05-26 08:00:00.024000+00:00,-1.28e-06
2023-05-26 16:00:00.012000+00:00,-2.381e-05
2023-05-27 00:00:00.012000+00:00,5.362e-05
2023-05-27 08:00:00.018000+00:00,8.499e-05
2023-05-27 16:00:00.008000+00:00,0.0001
2023-05-28 00:00:00.017000+00:00,0.0001
2023-05-28 08:00:00.015000+00:00,0.0001
2023-05-28 16:00:00+00:00,0.0001
2023-05-29 00:00:00+00:00,0.0001
2023-05-29 08:00:00.020000+00:00,0.0001
2023-05-29 16:00:00.011000+00:00,0.0001
2023-05-30 00:00:00.003000+00:00,0.0001
2023-05-30 08:00:00+00:00,0.0001
2023-05-30 16:00:00.003000+00:00,0.0001
2023-05-31 00:00:00.013000+00:00,0.0001
2023-05-31 08:00:00+00:00,-8.75e-06
2023-05-31 16:00:00+00:00,2.299e-05
2023-06-01 00:00:00.008000+00:00,6.57e-05
2023-06-01 08:00:00.012000+00:00,1.991e-05
2023-06-01 16:00:00+00:00,5.688e-05
2023-06-02 00:00:00+00:00,5.167e-05
2023-06-02 08:00:00.006000+00:00,0.0001
2023-06-02 16:00:00.012000+00:00,0.0001
2023-06-03 00:00:00+00:00,0.0001
2023-06-03 08:00:00.011000+00:00,0.0001
2023-06-03 16:00:00.003000+00:00,0.0001
2023-06-04 00:00:00+00:00,0.0001
2023-06-04 08:00:00+00:00,0.0001
2023-06-04 16:00:00+00:00,0.0001
2023-06-05 00:00:00.005000+00:00,0.0001
2023-06-05 08:00:00+00:00,0.0001
2023-06-05 16:00:00+00:00,0.0001
2023-06-06 00:00:00+00:00,-0.00050708
2023-06-06 08:00:00.009000+00:00,-0.00019053
2023-06-06 16:00:00.013000+00:00,0.0001
2023-06-07 00:00:00+00:00,-8.91e-06
2023-06-07 08:00:00.016000+00:00,0.0001
2023-06-07 16:00:00+00:00,1.318e-05
2023-06-08 00:00:00.006000+00:00,0.0001
2023-06-08 08:00:00+00:00,5.563e-05
2023-06-08 16:00:00+00:00,0.0001
2023-06-09 00:00:00+00:00,6.492e-05
2023-06-09 08:00:00+00:00,0.0001
2023-06-09 16:00:00+00:00,0.0001
2023-06-10 00:00:00+00:00,0.0001
2023-06-10 08:00:00+00:00,-0.00033343
2023-06-10 16:00:00+00:00,-5.047e-05
2023-06-11 00:00:00.001000+00:00,-0.00017482
2023-06-11 08:00:00+00:00,-0.00038157
2023-06-11 16:00:00+00:00,-0.0002421
2023-06-12 00:00:00+00:00,-0.00020132
2023-06-12 08:00:00+00:00,9.1e-06
2023-06-12 16:00:00.001000+00:00,6.135e-05
2023-06-13 00:00:00+00:00,1.18e-06
2023-06-13 08:00:00+00:00,-0.00019302
2023-06-13 16:00:00+00:00,7.057e-05
2023-06-14 00:00:00+00:00,0.0001
2023-06-14 08:00:00+00:00,2.32e-06
2023-06-14 16:00:00+00:00,-0.0002004
2023-06-15 00:00:00+00:00,-0.00020381
2023-06-15 08:00:00+00:00,-0.00017765
2023-06-15 16:00:00+00:00,-3.024e-05
2023-06-16 00:00:00+00:00,8.48e-05
2023-06-16 08:00:00+00:00,-0.00011438
2023-06-16 16:00:00+00:00,-0.00032872
2023-06-17 00:00:00+00:00,0.0001
2023-06-17 08:00:00+00:00,-0.00017262
2023-06-17 16:00:00+00:00,-0.00021512
2023-06-18 00:00:00+00:00,6.269e-05
2023-06-18 08:00:00+00:00,0.0001
2023-06-18 16:00:00+00:00,4.195e-05
2023-06-19 00:00:00+00:00,-0.00024456
2023-06-19 08:00:00+00:00,-1.86e-05
2023-06-19 16:00:00+00:00,0.0001
2023-06-20 00:00:00.001000+00:00,6.985e-05
2023-06-20 08:00:00+00:00,6.671e-05
2023-06-20 16:00:00+00:00,7.877e-05
2023-06-21 00:00:00+00:00,0.0001
2023-06-21 08:00:00+00:00,-3.291e-05
2023-06-21 16:00:00+00:00,-0.00035943
2023-06-22 00:00:00+00:00,-0.00021035
2023-06-22 08:00:00.001000+00:00,-0.00018482
2023-06-22 16:00:00+00:00,0.0001
2023-06-23 00:00:00+00:00,0.0001
2023-06-23 08:00:00+00:00,0.0001
2023-06-23 16:00:00+00:00,6.38e-06
2023-06-24 00:00:00+00:00,0.0001
2023-06-24 08:00:00+00:00,-0.00021806
2023-06-24 16:00:00+00:00,-4.67e-05
2023-06-25 00:00:00+00:00,3.85e-06
2023-06-25 08:00:00+00:00,-5.726e-05
2023-06-25 16:00:00+00:00,4.538e-05
2023-06-26 00:00:00+00:00,-3.26e-05
2023-06-26 08:00:00+00:00,-0.00069329
2023-06-26 16:00:00+00:00,-0.00025225
2023-06-27 00:00:00+00:00,-5.76e-05
2023-06-27 08:00:00+00:00,1.895e-05
2023-06-27 16:00:00+00:00,-8.669e-05
2023-06-28 00:00:00+00:00,4.392e-05
2023-06-28 08:00:00+00:00,0.0001
2023-06-28 16:00:00+00:00,0.0001
2023-06-29 00:00:00+00:00,-8.371e-05
2023-06-29 08:00:00+00:00,9.47e-05
2023-06-29 16:00:00+00:00,-0.00021167
2023-06-30 00:00:00+00:00,1.678e-05
2023-06-30 08:00:00+00:00,0.0001
2023-06-30 16:00:00.001000+00:00,0.0001
2023-07-01 00:00:00+00:00,6.32e-06
2023-07-01 08:00:00+00:00,0.0001
2023-07-01 16:00:00+00:00,-1.55e-06
2023-07-02 00:00:00+00:00,-0.00024153
2023-07-02 08:00:00+00:00,-6.3e-05
2023-07-02 16:00:00.001000+00:00,3.973e-05
2023-07-03 00:00:00+00:00,6.618e-05
2023-07-03 08:00:00+00:00,0.0001
2023-07-03 16:00:00+00:00,0.0001
2023-07-04 00:00:00.001000+00:00,7.179e-05
2023-07-04 08:00:00+00:00,0.0001
2023-07-04 16:00:00+00:00,0.0001
2023-07-05 00:00:00+00:00,0.0001
2023-07-05 08:00:00+00:00,0.0001
2023-07-05 16:00:00+00:00,3.023e-05
2023-07-06 00:00:00+00:00,1.643e-05
2023-07-06 08:00:00+00:00,2.72e-05
2023-07-06 16:00:00+00:00,-0.0001593
2023-07-07 00:00:00+00:00,-0.00023328
2023-07-07 08:00:00+00:00,-0.00012842
2023-07-07 16:00:00+00:00,-0.00012392
2023-07-08 00:00:00+00:00,0.0001
2023-07-08 08:00:00+00:00,-7.258e-05
